ID,OTC_ID,Text_ID,Sentence_Number,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Language_ID,Metalanguage_ID,LGR_Conformance,Abbreviations
otc2-muyu007-a239,sout2940a,muyu007,152,"""Amun ko wane kalane kaman.""",amun	=ko	wan-e	kal-an-e	kam-an,nest	=PTC	pick:SG.O-SM	throw:SG.O-IRR-SM	do-1SG,"""I want to pick up and drop the nest.""",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a240,sout2940a,muyu007,153,"""Okune badop mo alebelembele"", enggon go okune alodun go,",okun-e	badop	=mo	alebel-e	bel-e		engg-on	=go	okun-e	alo-d-un	=go,like_that-SM	attentive	=ADV	stand:SG.S-SM	AUX.CONT-2SG.IMP		say-3SG.M	=PTC	like_that-SM	stand-DUR-3SG.F	=PTC,"""You keep standing there well"", he said and when she was standing there,",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a3890,sout2940a,muyu007,154,amun kenambun ogo wane kalon gi.,amun	kenambun	ogo	wan-e	kal-on	=gi,nest	strong	DEM	pick:SG.O-SM	throw:SG.O-3SG.M	=EMPH,he picked up and dropped that huge nest.,sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a241,sout2940a,muyu007,155,"Amun waen oye kaduk ogo wane kalone go,",amun	wa-en	oye	kaduk	ogo		wan-e	kalo-n-e	=go,nest	pick:SG.O-2SG.M	DEM.POSS	man	DEM		pick:SG.O-SM	throw:SG.O-SS-3SG.M	=PTC,He dropped the nest that he made and ...,sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a4147,sout2940a,muyu007,156,"kido wenen go wene,",kido	wen-en	=go	wen-e,down	go-3SG.M	=PTC	go-SM,it went down onto ...,sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a242,sout2940a,muyu007,157,anyan eya kenambun.,anyan	eya	kenambun,younger_sister	here	strong,(his) sister forcefully.,sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a5362,sout2940a,muyu007,158,"Anyan ye kat bet okune bomone womko taliyik a,",anjan	ye	kat	=bet	okun-e	bomo-n-e	womko	taliyik	=a,younger_sister	3SG.M	skin	=OBL	like_that-SM	break_out-SS-3SG	thorns	kind_of_thorns	=LNK,It broke at (his) sister's body and the thorns inside ...,sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a244,sout2940a,muyu007,159,"mong a, tap ogo belewaen yeman odo kumun yu ya mo.",mong	=a		tap	ogo	belewa-en	yeman	odo	kumun	yu	ya	mo,bee	=LNK		bad	DEM	make_efforts-3SG.M	for	DEM	all	3SG.F	at	just,the bees and all the bad things he loaded (fell) exactly on her.,sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a245,sout2940a,muyu007,160,Wenwai wenekombon.,wenwai	wene-komb-on,roughly	3SG.F.O-hit-3SG.M,It hit her roughly.,sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a4723,sout2940a,muyu007,161,"Wenekombon e,",wene-komb-on	=e,3SG.F.O-hit-3SG.M	=DS.SEQ,It hit her and then ...,sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a5387,sout2940a,muyu007,162,ye go kawut kedo ong yamit ombon gi.,ye	=go	kawut	kedo	ong	yamit	omb-on	=gi,3SG.M	=PTC	directly	out	tongue	stick_out	stick_out-3SG.M	=EMPH,he stuck out (his) tongue.,sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a4724,sout2940a,muyu007,163,"Ong yamit ombon go,",ong	yamit	omb-on	=go,tongue	stick_out	stick_out-3SG.M	=PTC,He stuck out (his) tongue and ...,sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a5409,sout2940a,muyu007,164,wot ko mene tin kulun go kawut kedo koke wot yanoden.,wot	=ko	men-e	tin	kul-un	=go	kawut	kedo	kok-e	wot	yan-o-den,moon	=PTC	come-SM	close	become-3SG.F	=PTC	directly	enter	enter-SM	moon	climb_onto-3SG.M-PFV,the moon came closer so he climbed onto the moon.,sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu007-a5410,sout2940a,muyu007,165,"Ambikin, ambut ko kedo ne ogo yanoden odo kedo kawut wot koloden.",ambikin		ambut	=ko	kedon-e	ogo	yan-o-den	odo	kedo	kawut	wot	kol-o-den,land		cloud	=PTC	start-SM	DEM	climb_onto-3SG.M	DEM	then	directly	moon	become-3SG.M-PFV,"(From) the land, (to) the sky, so he got onto it and he became the moon soon.",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
